,Age,CreditScore,EB,EstimatedSalary,Gender,Geography,HasCrCard,IsActiveMember,NumOfProducts,Tenure,Exited
3501,0.162162162,0.592,6.92E-05,0.68492636,0,1,0,0,0.333333333,1,0
3502,0.378378378,0.77,8.76E-05,0.571853362,1,1,1,0,0,0.2,1
3503,0.22972973,0.386,0.000207601,0.311918638,1,0,0,0,0,0.5,0
3504,0.256756757,0.28,0.00044902,0.122132614,0,0,0,1,0,0.3,0
3505,0.364864865,0.58,0,0.054488954,1,0,1,1,0,0.1,0
3506,0.364864865,0.19,0,0.45487294,1,0.5,0,1,0.333333333,1,0
3507,0.243243243,0.822,0.000148338,0.405295456,1,0,1,1,0,0.9,0
3508,0.216216216,0.152,0,0.306125485,0,0,1,1,0.333333333,0.3,0
3509,0.256756757,0.854,0,0.634191265,1,0,1,1,0,0.1,0
3510,0.22972973,0.368,6.67E-05,0.578339981,1,0,1,0,0.333333333,0.2,0
3511,0.324324324,0.854,0.000358039,0.194057883,0,0,1,1,0,0.5,0
3512,0,0.912,0,0.434956338,1,0.5,1,1,0.333333333,0.3,0
3513,0.202702703,0.88,6.52E-05,0.976060264,0,0,0,0,0,1,0
3514,0.189189189,0.586,0,0.656513497,0,0.5,0,0,0,0.2,0
3515,0.256756757,0.468,0,0.504166198,0,0.5,0,1,0.333333333,0.8,0
3516,0.216216216,0.576,0,0.994886012,0,0,1,1,0.333333333,0.7,0
3517,0,0.842,0,0.207676683,1,0.5,0,0,0.333333333,0.1,0
3518,0.283783784,0.5,0,0.591358925,0,0,0,0,0.333333333,0.5,0
3519,0.310810811,0.622,3.80E-05,0.347906675,0,0.5,1,0,0,0.5,1
3520,0.337837838,0.408,0,0.748159199,0,0,1,0,0.333333333,1,1
3521,0.418918919,0.554,7.13E-05,0.733413391,1,0.5,0,1,0,0.4,0
3522,0.27027027,0.618,0,0.664051417,0,0,1,1,0.333333333,0.9,0
3523,0.22972973,0.97,0.000417167,0.143494254,1,0,1,0,0,0.6,0
3524,0.22972973,0.826,0.000104057,0.523523546,0,0,1,1,0.333333333,0.7,0
3525,0.175675676,0.55,9.72E-05,0.376656471,1,1,1,0,0.333333333,0.4,0
3526,0.162162162,0.898,0,0.684147236,0,0,1,0,0.333333333,0.9,0
3527,0.689189189,0.998,4.88E-05,0.695338205,1,0,1,1,0,0.7,0
3528,0.135135135,0.684,8.27E-05,0.350875159,1,0,1,1,0,0.5,0
3529,0.081081081,0.546,0,0.580797766,0,0,1,0,0.333333333,0.5,0
3530,0.324324324,0.206,0,0.415024185,0,0.5,1,0,0.666666667,0.5,1
3531,0.891891892,0.116,4.39E-05,0.942454704,0,0,0,0,0,0.8,1
3532,0.256756757,0.856,7.44E-05,0.668505042,0,1,1,1,0.333333333,0,1
3533,0.324324324,0.69,0,0.36083721,0,0,0,1,0,0.5,1
3534,0.351351351,0.654,7.34E-05,0.955322133,0,1,1,1,0.333333333,0.4,0
3535,0.256756757,0.624,0.000185359,0.241133878,1,0.5,1,1,0,0.5,0
3536,0.148648649,0.368,0.000208045,0.395871456,1,0,1,1,0,0.7,0
3537,0.554054054,0.504,0,0.811754873,1,0,1,1,0.333333333,0.7,0
3538,0.337837838,0.408,0.001495732,0.038003779,0,1,1,0,0,0.2,1
3539,0.324324324,0.634,0,0.444434794,1,0,1,0,0,0.6,0
3540,0.337837838,0.644,0,0.319138028,1,0,0,0,0,0.5,0
3541,0.662162162,0.976,0.000124234,0.391529691,0,0.5,1,1,0,0.4,0
3542,0.216216216,0.684,0.000272691,0.189454743,0,0.5,1,1,0,0.4,0
3543,0.418918919,0.65,7.09E-05,0.897634024,1,0,0,1,0,0.8,1
3544,0.202702703,0.762,0,0.653639323,1,0.5,1,0,0,0.1,0
3545,0.189189189,0.236,6.53E-05,0.99360844,0,0,0,0,0,0.8,0
3546,0.337837838,0.384,0.000119486,0.447701105,1,0.5,1,0,0,0.6,0
3547,0.22972973,0.624,0,0.012062752,0,0.5,0,0,0.333333333,0.6,1
3548,0.256756757,0.84,7.39E-05,0.901662359,1,1,0,1,0.333333333,0.5,0
3549,0.581081081,0.65,3.52E-05,0.831547313,0,0,1,0,0.666666667,0.5,1
3550,0.445945946,0.594,0.000413477,0.149374515,1,1,1,0,0,0.4,0
3551,0.175675676,0.508,6.62E-05,0.960179747,1,0,1,0,0,0.6,0
3552,0.283783784,0.966,0,0.008497361,0,0,1,0,0.333333333,0.3,0
3553,0.297297297,0.782,7.30E-05,0.675825441,1,0.5,1,0,0,0.4,1
3554,0.243243243,0.616,0,0.424619751,1,0.5,0,1,0.333333333,0.1,0
3555,0.243243243,0.356,9.86E-05,0.749575084,0,0,1,1,0,0.1,1
3556,0.567567568,0.48,0.000157808,0.441014417,0,0,1,0,0,0.6,1
3557,0.216216216,0.65,7.17E-05,0.818358053,1,0,0,1,0.333333333,0.1,0
3558,0.310810811,0.83,0.000116812,0.500757072,1,0,0,0,0,0.4,0
3559,0.621621622,0.6,0.000414574,0.161332957,0,0,1,0,0,0.7,1
3560,0.351351351,0.934,0,0.327482925,1,0,0,0,0,0.8,1
3561,0.175675676,0.698,6.26E-05,0.946995838,0,1,1,0,0.333333333,1,0
3562,0.216216216,0.29,9.51E-05,0.580343723,0,1,1,1,0,0.9,1
3563,0.581081081,0.282,0,0.699316535,0,0.5,0,1,0.333333333,0.8,0
3564,0.445945946,0.994,6.37E-05,0.720931249,1,0,0,0,0,0.5,1
3565,0.162162162,0.652,0,0.789459993,0,0.5,0,1,0.333333333,0.5,0
3566,0.094594595,0.792,0.00013734,0.359532935,0,0.5,0,0,0,0.3,0
3567,0.175675676,0.24,0.000212702,0.22513235,0,0.5,1,0,0.333333333,0.2,0
3568,0.027027027,0.728,0,0.752343599,1,0.5,0,1,0.333333333,0.3,0
3569,0.432432432,0.69,0,0.631910447,0,0,1,0,0,0.8,1
3570,0.378378378,0.648,0.000182487,0.450933764,1,0,1,0,0,0.2,1
3571,0.243243243,0.628,5.47E-05,0.612166012,1,1,1,0,0.333333333,0.6,0
3572,0.175675676,0.694,8.28E-05,0.619130377,1,1,0,1,0.333333333,0.3,0
3573,0.675675676,0.64,0,0.057081051,1,0,1,1,0.333333333,0.4,0
3574,0.189189189,0.382,0,0.574754089,0,0,1,1,0,0.4,0
3575,0.648648649,0.58,5.92E-05,0.923210517,0,0,0,1,0,0.9,0
3576,0.135135135,0.594,0,0.455261928,1,0,1,1,0.333333333,0.8,0
3577,0.067567568,0.814,8.09E-05,0.46994523,1,0,1,0,0.333333333,0.2,0
3578,0.283783784,0.708,0.000100783,0.582553334,0,1,1,0,0,0.1,1
3579,0.175675676,0.856,9.01E-05,0.95318928,1,1,1,0,0.333333333,0.9,0
3580,0.310810811,0.578,4.65E-05,0.99989129,0,1,1,0,0,0.5,0
3581,0.202702703,0.574,0,0.699744776,1,0,1,0,0.333333333,0.5,0
3582,0.22972973,0.672,0,0.044028155,1,0,1,0,0,0.4,0
3583,0.337837838,0.454,5.54E-05,0.678260474,1,0.5,1,0,0,0.8,1
3584,0.135135135,0.312,0.000203365,0.122840531,1,1,0,1,0,0.8,0
3585,0.135135135,0.814,8.68E-05,0.656252072,1,0,1,1,0.333333333,0.7,0
3586,0.5,0.952,7.75E-05,0.700639861,1,0,1,0,0,0.4,0
3587,0.310810811,0.742,0,0.841121177,1,0,1,0,0.333333333,0.2,0
3588,0.297297297,0.278,0.000121434,0.859359569,1,0.5,1,0,0,0.3,0
3589,0.445945946,0.192,0.000140161,0.353043416,0,0,0,0,0,0.4,0
3590,0.256756757,0.654,7.06E-05,0.589729919,1,0,0,1,0,0.3,0
3591,0.148648649,0.838,0.000137372,0.424345925,1,0,1,0,0.333333333,0.2,0
3592,0.513513514,0.654,0.000192739,0.302924629,1,0.5,1,1,0,0.5,1
3593,0.594594595,0.41,0.001280996,0.042168627,0,1,0,1,0,1,0
3594,0.256756757,0.604,8.60E-05,0.795682238,0,1,1,0,0,0.9,0
3595,0.189189189,0.744,0.000130681,0.384972315,0,1,1,1,0,0.5,0
3596,0.243243243,0.586,0.000249984,0.279147059,1,0,0,0,0,0,0
3597,0.297297297,0.892,5.29E-05,0.88764782,0,1,1,0,0,0.1,0
3598,0.256756757,0.74,0.000320173,0.229891655,0,1,1,0,0,0.8,0
3599,0.310810811,0.526,0,0.301459489,1,0,1,0,0.333333333,0.7,0
3600,0.527027027,0.312,0,0.972140539,0,0,0,1,0.333333333,0.6,1
3601,0.432432432,0.516,0,0.467830628,1,0,1,0,0,0.6,1
3602,0.797297297,0.634,0,0.173473267,1,0.5,1,1,0,0.2,0
3603,0.391891892,0.8,0.000209914,0.272336108,0,0,1,0,0.333333333,0.7,1
3604,0.202702703,0.52,9.23E-05,0.569712358,1,0,0,0,0,0.4,0
3605,0.216216216,0.476,7.93E-05,0.768652106,0,1,1,0,0,1,0
3606,0.108108108,0.258,0,0.095536074,0,0,1,1,0.333333333,0.1,0
3607,0.256756757,0.664,0,0.562769244,1,0,0,1,0.333333333,0.5,0
3608,0.243243243,0.654,0,0.236558441,0,0,1,0,0,0.7,0
3609,0.297297297,1,0.000242921,0.183412066,1,1,1,0,0,0.6,0
3610,0.513513514,0.46,0.000115753,0.534586503,0,0,1,0,0,0.1,1
3611,0.040540541,0.792,8.08E-05,0.972853257,0,0,0,1,0.333333333,0.8,0
3612,0.256756757,0.57,0,0.455419243,0,0.5,1,0,0.333333333,0.3,0
3613,0.094594595,0.628,0.000150734,0.540036924,1,1,1,1,0.333333333,0.6,0
3614,0.243243243,0.416,6.92E-05,0.861842006,0,1,1,1,0.333333333,0,0
3615,0.378378378,0.13,7.12E-05,0.892964178,1,0,0,0,0.666666667,0.9,1
3616,0.567567568,0.896,0.000286271,0.159494532,0,0,1,0,0,0.6,1
3617,0.148648649,0.884,0.000535726,0.094562031,0,1,1,0,0,0.4,1
3618,0.378378378,0.278,5.89E-05,0.73612715,0,1,1,0,0,0.8,1
3619,0.202702703,0.76,0,0.007316749,1,0,1,0,0.333333333,0,0
3620,0.310810811,0.846,0,0.124578597,1,0,1,1,0.333333333,0.4,0
3621,0.243243243,0.722,0.000276673,0.234384984,1,0,1,1,0,0.9,0
3622,0.5,0.484,6.27E-05,0.644595759,1,0.5,1,1,0.333333333,0.8,0
3623,0.121621622,0.69,0.000112339,0.526448676,1,1,1,0,0,0.6,0
3624,0.202702703,0.58,0.000108412,0.726919771,0,0,0,1,0,0.1,0
3625,0.175675676,0.24,5.06E-05,0.51895431,1,0.5,1,1,0.333333333,0.4,0
3626,0.256756757,0.878,0.000146623,0.355581258,0,1,1,1,0,0.6,1
3627,0.283783784,0.508,0.000177417,0.261604933,0,0.5,1,1,0,0.7,0
3628,0.22972973,0.286,8.51E-05,0.987179576,0,1,0,0,0,0.8,0
3629,0.405405405,0.642,0.000131009,0.416036031,0,0,0,0,0.333333333,0.8,0
3630,0.378378378,0.612,6.99E-05,0.965531458,1,0,0,0,0.333333333,0.9,0
3631,0.013513514,0.778,4.38E-05,0.965076865,1,0.5,1,0,0,0.5,0
3632,0.108108108,0.42,6.97E-05,0.78785419,0,0.5,1,0,0,0.3,0
3633,0.391891892,0.954,0.000123623,0.544881636,0,1,1,0,0.333333333,0.8,0
3634,0.067567568,0.662,0.000100586,0.738811857,1,0,0,0,0,0.7,0
3635,0.256756757,0.78,0,0.137597241,0,0,1,1,0.333333333,0.5,0
3636,0.175675676,0.626,0.000267113,0.182355865,1,0.5,0,1,0.333333333,0.4,0
3637,0.459459459,0.99,0,0.158591045,0,0.5,1,0,0,0,1
3638,0.121621622,0.41,0,0.481980679,1,0.5,0,0,0.333333333,0.5,0
3639,0.405405405,0.66,7.77E-05,0.69780174,0,1,1,0,0,0.8,1
3640,0.283783784,0.576,0.000121472,0.475026465,0,1,1,1,0.333333333,0,0
3641,0.594594595,0.58,0,0.508307993,1,0.5,1,1,0,0.3,0
3642,0.324324324,0.856,0,0.530980009,1,0,1,1,0.333333333,0.6,0
3643,0.364864865,0.658,0.000285267,0.24229969,1,0,1,0,0,0.3,0
3644,0.189189189,0.486,0,0.759906471,0,0,1,1,0.333333333,0.3,0
3645,0.5,0.876,0,0.06639074,1,0,0,1,0,0.3,1
3646,0.702702703,0.84,0.000460261,0.113286769,0,0,1,0,0,0.9,1
3647,0.662162162,0.758,8.67E-05,0.511946291,1,0,0,1,0,0.2,0
3648,0.391891892,0.39,0.000146935,0.339125486,1,0,0,1,0,0.8,1
3649,0.310810811,0.494,0.000156723,0.460437872,1,0,1,1,0,0.4,0
3650,0.27027027,0.374,0,0.705124489,1,0,0,0,0.333333333,0.3,0
3651,0.824324324,0.764,5.59E-05,0.521105866,1,0,1,1,0,1,0
3652,0.216216216,0.384,4.85E-05,0.982011132,1,0,1,0,0,0.8,0
3653,0.378378378,0.676,0.001021606,0.034276923,0,1,0,1,0,0,0
3654,0.202702703,0.384,0.000173144,0.388668518,1,1,0,0,0.333333333,0.8,0
3655,0.22972973,0.808,8.75E-05,0.53057697,1,1,0,1,0.333333333,0.6,0
3656,0.256756757,0.8,0,0.58973842,0,0,1,1,0,0.6,1
3657,0.162162162,0.762,0,0.922938641,1,0,1,1,0.333333333,0.7,0
3658,0.337837838,0.698,3.82E-05,0.996930207,0,0,1,0,0,0.3,1
3659,0.324324324,0.368,0.001092788,0.062365006,0,0,0,1,0,0.9,1
3660,0.121621622,0.288,0,0.111975994,1,0.5,1,0,0.333333333,0.2,0
3661,0.22972973,0.294,0.00011162,0.464421752,1,1,1,1,0.333333333,0.7,0
3662,0.135135135,0.564,7.72E-05,0.725801264,0,0,0,1,0,0.5,0
3663,0.175675676,0.748,0,0.674456261,1,0,1,0,0,0.5,1
3664,0.256756757,0.802,0.00013033,0.546540745,0,1,1,1,0,0,0
3665,0.324324324,0.766,8.34E-05,0.84984386,1,0,0,1,0,0.9,0
3666,0.040540541,0.702,0,0.131591767,0,0.5,1,1,0.333333333,0.9,0
3667,0.202702703,0.35,0.000224133,0.275333044,1,1,0,0,0.333333333,0.4,0
3668,0.351351351,0.632,0.000168038,0.342849242,0,1,0,0,0,0.2,1
3669,0.148648649,0.606,0,0.208321045,1,0,1,1,0.333333333,0.2,0
3670,0.135135135,1,0,0.06199307,1,0,1,1,0.333333333,0.4,0
3671,0.459459459,0.592,0.000153976,0.341810643,0,1,0,1,0.333333333,0.6,0
3672,0.337837838,0.8,0.000143886,0.372799752,1,0,1,1,0,0.6,0
3673,0.081081081,0.828,0.000344457,0.134173714,1,0,1,0,0,0.7,0
3674,0.189189189,0.616,0,0.783890712,0,0,1,0,0.333333333,0.9,0
3675,0.189189189,0.754,0.000121339,0.230061221,1,0,1,1,0,0.1,0
3676,0.175675676,0.674,0,0.727068485,0,0,0,1,0.333333333,0.2,0
3677,0.202702703,0.562,0,0.791361875,1,0.5,1,1,0.333333333,0.2,0
3678,0.162162162,0.894,8.76E-05,0.373165587,1,0,1,1,0,1,0
3679,0.094594595,0.6,0.000532903,0.141913253,1,0.5,1,1,0.333333333,0.7,0
3680,0.054054054,1,0,0.721938745,1,0.5,1,1,0,0.3,0
3681,0.297297297,0.652,0.000146295,0.475892848,0,0,1,0,0,0.2,1
3682,0.351351351,0.54,0,0.078087107,1,0.5,1,1,0.333333333,0.8,0
3683,0.459459459,0.452,0.00010801,0.742400849,0,0,0,0,0.333333333,0.9,1
3684,0.22972973,0.264,0.000156837,0.399770028,0,0,0,1,0,0.2,0
3685,0.283783784,0.69,0,0.513809619,0,0.5,0,0,0.333333333,0.5,0
3686,0,0.712,0.000127987,0.64827511,1,0,1,0,0.333333333,0.2,0
3687,0.189189189,0.636,0,0.203223158,0,0,1,1,0.333333333,0.2,0
3688,0.22972973,0.658,5.83E-05,0.891482687,1,1,1,1,0,0.1,0
3689,0.364864865,0.706,0,0.659537286,0,0,1,0,0.333333333,0.5,0
3690,0.662162162,0.64,0.00012607,0.593035735,1,0.5,1,1,0,0.6,0
3691,0.783783784,0.48,0.001095115,0.069191608,0,0,0,1,0,0.5,0
3692,0.22972973,0.526,6.81E-05,0.854540709,1,0.5,0,1,0.333333333,0.4,0
3693,0.567567568,0.784,0,0.06575668,0,0,1,1,0,0.4,1
3694,0.202702703,0.516,0,0.396501866,0,0,1,0,0,0.4,1
3695,0.297297297,0.442,8.76E-05,0.60701272,1,0,1,1,0,1,0
3696,0.283783784,0.49,0.000488984,0.116478274,0,0,0,0,0,0.7,0
3697,0.405405405,0.79,0.000121441,0.372530927,1,1,1,0,0,1,0
3698,0.040540541,0.478,0,0.277975847,0,0,0,1,0.333333333,0.3,0
3699,0.256756757,0.798,0.0001296,0.672640687,1,0,1,1,0.333333333,1,0
3700,0.054054054,0.656,5.69E-05,0.977155468,0,0,1,1,0.333333333,0.6,0
3701,0.378378378,0.506,0,0.297787989,1,0,1,1,0.333333333,0.2,0
3702,0.743243243,0.308,0,0.172936515,0,0,1,1,0,0.8,0
3703,0.297297297,0.778,0.000234015,0.300155715,1,1,1,1,0.666666667,0.5,1
3704,0.216216216,0.508,0,0.965141721,0,0,1,0,0.333333333,0.7,0
3705,0.22972973,0.524,0,0.240508669,0,0,1,1,0,0.3,0
3706,0.351351351,0.558,0.000149521,0.39539366,0,0.5,0,0,0.333333333,0.6,0
3707,0.324324324,0.604,0.000207462,0.1895308,0,0.5,1,0,0.333333333,0.3,0
3708,0.216216216,0.43,0,0.372946916,1,0,0,0,0,0.7,0
3709,0.418918919,0.714,0,0.414821565,0,0,1,0,0,1,1
3710,0.162162162,0.59,6.12E-05,0.967240621,1,0,1,1,0,0.1,0
3711,0.216216216,0.824,4.84E-05,0.958985133,0,1,0,1,0,0.8,1
3712,0.283783784,0.578,0.000144478,0.462266046,0,0.5,1,0,0,0.1,0
3713,0.054054054,0.718,6.85E-05,0.776173975,1,1,0,0,0,0,0
3714,0.216216216,0.946,0.001073711,0.046036096,1,0,1,0,0,0.3,0
3715,0.378378378,0.934,9.54E-05,0.439693341,0,1,0,1,0,0,1
3716,0.121621622,0.63,7.41E-05,0.937571938,0,1,0,0,0,0.2,0
3717,0.283783784,0.592,8.48E-05,0.857619303,1,1,1,0,0,0,0
3718,0.162162162,0.436,0.000254791,0.135014994,1,0,1,1,0.333333333,0.8,0
3719,0.594594595,1,0.000165631,0.35455596,0,0,1,0,0,0.1,1
3720,0.297297297,0.246,0.000196707,0.36534539,1,1,1,0,0.333333333,0.8,0
3721,0.310810811,0.762,0.000161548,0.443902443,0,0,1,1,0,0.9,0
3722,0.094594595,0.538,0,0.727633389,1,0,1,0,0,0.4,0
3723,0.324324324,0.73,0.00038915,0.106618382,1,1,1,1,0.333333333,0.2,0
3724,0.445945946,0.844,0.000290509,0.233341934,0,1,0,1,0,0.9,1
3725,0.175675676,0.672,0,0.023955638,0,0,1,0,0.333333333,0.1,0
3726,0.148648649,0.798,0.000125391,0.51486987,0,1,1,0,0.666666667,0.7,1
3727,0.121621622,0.862,0.000100391,0.875382149,0,0,1,1,0,0.7,1
3728,0.648648649,0.65,8.26E-05,0.659859417,1,0.5,1,1,0.333333333,0.5,0
3729,0.148648649,0.76,0,0.070819313,1,0.5,1,0,0.333333333,0.2,0
3730,0.27027027,0.666,0.000772805,0.076843189,1,0.5,0,0,0,0.3,0
3731,0.445945946,0.408,5.54E-05,0.899016906,0,1,0,1,0,0.7,1
3732,0.378378378,0.744,0,0.469575344,1,0,1,1,0,0.6,1
3733,0.662162162,0.678,0.000148757,0.497439655,1,1,1,1,0,0.9,0
3734,0.297297297,0.892,0.000229821,0.23203971,1,1,1,1,0.333333333,0.2,0
3735,0.189189189,0.194,0,0.759093393,0,0,1,1,0,1,0
3736,0.256756757,0.296,0.000687209,0.074274443,1,1,1,1,0.333333333,0.8,0
3737,0.121621622,0.626,0,0.940071827,1,0.5,1,1,0,0.8,0
3738,0.351351351,0.296,0.000115826,0.490867678,0,1,1,1,0.333333333,0.2,0
3739,0.189189189,0.554,0,0.534251621,0,0,1,0,0,0.1,0
3740,0.364864865,0.598,0,0.375999058,1,0,0,1,0.333333333,0.7,0
3741,0.148648649,0.776,9.24E-05,0.709370095,0,1,1,0,0,0.9,1
3742,0.283783784,0.474,0.001350758,0.035464037,0,1,1,0,0.333333333,0.6,0
3743,0.189189189,0.61,0.001334731,0.046155658,0,1,1,0,0,0.6,1
3744,0.256756757,0.594,7.34E-05,0.747602046,1,1,1,1,0,0.3,1
3745,0.256756757,0.852,4.47E-05,0.980432331,0,1,1,1,0.333333333,0.1,0
3746,0.22972973,0.676,6.33E-05,0.830851096,1,1,0,0,0,0.5,1
3747,0.189189189,0.51,0,0.278589905,1,0,1,1,0.333333333,0.9,0
3748,0.283783784,0.492,6.19E-05,0.65884992,0,0,0,1,0,1,0
3749,0.202702703,0.154,0,0.069243463,1,0,1,1,0,0.8,0
3750,0.283783784,0.558,0.000147583,0.413851973,1,0,1,0,0.333333333,0.2,0
3751,0.148648649,0.292,0,0.276916496,1,0.5,1,0,0.333333333,0.2,0
3752,0.243243243,0.734,0.000188287,0.411665064,0,0.5,0,1,0,0.2,0
3753,0.067567568,0.854,0,0.816147442,1,0,1,1,0.333333333,0.6,0
3754,0.22972973,0.37,8.27E-05,0.677690419,1,0.5,1,1,0,0.8,0
3755,0.148648649,0.788,0,0.412096305,1,0,0,0,0,0.1,0
3756,0.175675676,0.81,0,0.973338954,1,0,0,1,0.333333333,0.5,0
3757,0.364864865,0.486,0.000134912,0.276704925,0,0.5,1,0,0,0.6,0
3758,0.27027027,0.328,0.000632475,0.083535628,1,0,1,0,0,0.4,1
3759,0.297297297,0.742,6.94E-05,0.801406884,1,0,1,1,0,0.9,0
3760,0.27027027,0.97,4.65E-05,0.879555948,1,0.5,0,0,0,0.7,0
3761,0.621621622,0.664,0.000183034,0.330177782,0,0,0,1,0,1,0
3762,0.297297297,0.48,0.000120208,0.460976373,0,1,0,0,0.333333333,0.2,0
3763,0.256756757,0.606,8.80E-05,0.673131834,0,1,1,0,0.333333333,0.3,1
3764,0.418918919,0.974,0.00019092,0.254839287,1,0,1,1,0,0.8,0
3765,0.121621622,0.982,0,0.859637795,1,0,1,0,0,0.8,0
3766,0.243243243,0.468,9.38E-05,0.415272459,1,0.5,0,0,0.333333333,0.4,0
3767,0.148648649,0.838,7.27E-05,0.941945906,1,0,1,0,0,0.4,0
3768,0.216216216,0.498,4.83E-05,0.990187863,1,0.5,0,0,0,0.2,0
3769,0.391891892,0.696,0.013945452,0.005220899,1,0,0,0,0.333333333,0.5,0
3770,0.121621622,0.254,9.09E-05,0.665871641,1,0,1,1,0,0.1,0
3771,0.216216216,0.254,6.94E-05,0.949411919,1,1,1,1,0.333333333,0.8,0
3772,0.216216216,0.79,0.00039382,0.158971882,1,0.5,1,1,0,0.7,0
3773,0.22972973,0.798,0,0.663254691,0,0,1,1,0.666666667,0.3,0
3774,0.581081081,1,0,0.265306587,1,0,1,0,0,0.1,1
3775,0.054054054,0.356,0.009165246,0.004750404,1,1,0,1,0.333333333,0.5,0
3776,0.202702703,0.8,0.000201145,0.356643359,1,0,1,0,0,0.2,0
3777,0.175675676,0.386,0.000835134,0.08324385,0,0,1,1,0,0.2,0
3778,0.554054054,0.458,0.000186235,0.374368952,0,0.5,1,1,0,0.3,0
3779,0.256756757,0.548,0,0.56051838,1,0,0,0,0.333333333,0,0
3780,0.378378378,0.49,0.000276979,0.242072218,1,1,1,0,0.333333333,0.5,1
3781,0.121621622,0.492,8.35E-05,0.85162633,0,1,1,0,0,0.2,0
3782,0.351351351,0.162,0.000347067,0.188401642,0,1,1,0,0,0.2,1
3783,0.108108108,0.594,7.58E-05,0.682968523,0,0.5,1,1,0,0.8,1
3784,0.175675676,0.58,0.000268945,0.243169173,0,0,1,0,0,0.9,0
3785,0.364864865,0.804,0.000110636,0.448852215,0,1,0,1,0.333333333,0.3,0
3786,0.310810811,0.72,0.000333525,0.210618514,0,1,1,0,0.333333333,0.9,1
3787,0.121621622,0.576,6.82E-05,0.932649768,1,1,1,1,0,0.4,1
3788,0.135135135,0.62,0.000385533,0.208756536,1,1,1,0,0.333333333,0.2,0
3789,0.364864865,0.518,4.21E-05,0.996322149,0,0.5,1,1,0,0.4,0
3790,0.486486486,0.492,4.80E-05,0.76742994,0,0.5,1,1,0,0,1
3791,0.27027027,0.71,0.000551162,0.105837708,0,0,1,0,0,0.3,0
3792,0.243243243,0.188,0,0.693727651,1,0,0,1,0.333333333,0.7,0
3793,0.540540541,0.754,0.000389175,0.129359454,1,1,1,0,0,0.5,1
3794,0.189189189,0.292,0.000181201,0.332319837,1,0,1,0,0,0.4,0
3795,0.054054054,0.408,0,0.713363276,0,0,0,1,0.333333333,0.8,0
3796,0.108108108,0.374,9.68E-05,0.517807701,1,0,0,0,0,0.7,0
3797,0.445945946,0.978,0,0.345481243,0,0,1,1,0,0.3,1
3798,0.337837838,0.7,0,0.297347247,0,0.5,1,0,0.333333333,0,0
3799,0.22972973,0.216,0.000115939,0.676445401,0,0.5,1,0,0,0.5,0
3800,0.135135135,1,0,0.193829311,0,0,1,1,0.333333333,0.2,0
3801,0.175675676,0.698,7.79E-05,0.691989785,1,0.5,0,0,0,0.6,0
3802,0.351351351,0.53,0.000107302,0.553585067,0,1,0,1,0.333333333,0.9,0
3803,0.445945946,1,9.89E-05,0.592726155,1,1,0,0,0,0.4,1
3804,0.297297297,0.508,0,0.616036782,0,0,1,0,0.333333333,0.1,0
3805,0.216216216,0.636,0,0.499914142,1,0.5,0,0,0,0,0
3806,0.27027027,0.488,0,0.291634501,0,0.5,1,0,0.333333333,1,0
3807,0.162162162,0.24,0.000187174,0.254499655,1,0,1,1,0,0.3,0
3808,0.310810811,0.702,0.000111351,0.63811984,1,1,0,1,0,0,0
3809,0.22972973,0.628,6.39E-05,0.848352068,1,0.5,0,1,0,0.1,0
3810,0.162162162,0.254,6.37E-05,0.970757057,0,0,1,0,0,0.6,0
3811,0.324324324,0.812,0,0.17832623,0,0,1,0,0.333333333,0.9,0
3812,0.297297297,0.55,7.50E-05,0.88701426,0,0,0,1,0,0.7,0
3813,0.743243243,0.706,8.13E-05,0.798405648,1,0.5,1,1,0,0.5,0
3814,0.162162162,0.592,0,0.76785028,1,0,1,0,0.333333333,0.7,0
3815,0.202702703,0.6,0.00017627,0.262027074,1,0,1,0,0,0,0
3816,0.175675676,0.628,0.000136185,0.396090027,0,0,0,1,0.333333333,0.9,0
3817,0.148648649,0.664,0.000292003,0.162907108,0,1,0,0,0,0.6,1
3818,0.351351351,0.75,0,0.468874928,0,0,0,1,0,1,0
3819,0.378378378,0.406,6.89E-05,0.562745792,1,1,1,0,0,0.3,1
3820,0.283783784,0.452,4.18E-05,0.955350136,1,0,0,0,0,0.9,0
3821,0.513513514,0.516,0,0.769067596,0,0.5,0,1,0.333333333,0.5,0
3822,0.283783784,1,9.29E-05,0.52942651,0,0,1,0,0,0,0
3823,0.175675676,0.554,0.00012557,0.480645352,1,0,1,0,0,0.8,0
3824,0.351351351,0.634,0.000765139,0.075553615,1,0,0,0,0,0.2,0
3825,0.351351351,0.396,0,0.084899058,1,0.5,1,0,0,0.8,0
3826,0.783783784,0.848,7.41E-05,0.715676347,1,0,1,1,0,0.4,0
3827,0.527027027,0.888,0.000118151,0.466671317,1,1,1,0,0,0.3,1
3828,0.5,0.294,0.001244884,0.049810057,0,1,1,1,0,0.7,0
3829,0.243243243,0.474,0.00021807,0.152855798,0,0,1,0,0,0.1,0
3830,0.148648649,1,0,0.998915846,0,0,1,1,0.333333333,1,0
3831,0.378378378,0.744,0,0.899571559,1,0,1,0,0.333333333,0.5,0
3832,0.22972973,0.41,0,0.508325645,0,0.5,1,0,0.333333333,0.1,0
3833,0.27027027,0.518,7.74E-05,0.85717476,1,1,0,1,0.333333333,0.6,0
